timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1765018689,23,register_project,0.174,296ddb2592c0035195ee7c515156565769faacc2cf21b7892bdcd60f48032523,f86b043e8ace9c006b02a153200858052a1767a4f50d09e78aac367083348cee
1765018690,23,publish,1,0.093,296ddb2592c0035195ee7c515156565769faacc2cf21b7892bdcd60f48032523,symm
1765018712,23,aggregate,1,3.0169,1,bac37759676812e59218be1f589a265c691b2ef55b05aa4b749438948d8fd853,0.0
