timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1764876229,10,register_project,0.2701,79e4dd84842b703024cd3281f5e9cdcd9d607e0d2fb53bdab6a6381e5daceba0,d3157f8870db2d3114b98cebafc91f68ae6dd39ffd938e65ab61ace7c675a1eb
1764876230,10,publish,1,0.2016,79e4dd84842b703024cd3281f5e9cdcd9d607e0d2fb53bdab6a6381e5daceba0,symm
1764876253,10,aggregate,1,3.7374,1,ea3d552f910c3a473a22174a592c6629a1a650bd7f476d00dc524b1f0a173439,0.0
