timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1764966096,16,register_project,0.105,4f57bbe1000ada527439a653b7740ec5e10c7c8541f08974efd0cf7e143d590d,f29fa39b0a7fe5b7c7a148cd18234474e947f8694412597690141234dcbee7a5
1764966097,16,publish,1,0.064,4f57bbe1000ada527439a653b7740ec5e10c7c8541f08974efd0cf7e143d590d,symm
1764966168,16,register_project,0.068,6d1d98e1617945653df6d060c7d723ecf8a0591cfeb338678d7f90165b2b6b4b,6ea5c479e333bbccf3f868d3d8488ddebbe29742f2645fbde63f4c29acb53cd1
1764966169,16,publish,1,0.061,6d1d98e1617945653df6d060c7d723ecf8a0591cfeb338678d7f90165b2b6b4b,symm
1764966190,16,aggregate,1,3.1109,1,514ba8ec771deb0e219123f03c7d0d1d45634a5861f5546a16db0683a4e53484,0.0
