timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1764875325,9,register_project,0.2444,d32150d206c9622fe5fc75daa368c0fdacdc3b29f9910ca01e8a014f62be4a20,8e5e575142062be9e8dbeb4c8b7571bf3b6657d716167883b5dbbe41ac5af359
1764875328,9,publish,1,0.2608,d32150d206c9622fe5fc75daa368c0fdacdc3b29f9910ca01e8a014f62be4a20,symm
1764875351,9,aggregate,1,3.6619,1,708ce3568e2bf74420833341511d4d215f8377af5d7983ff4b95cf2db831b975,0.0
