timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1764966450,17,register_project,0.09,6278e4ad9f36f9c22a0d8ce1c3e373599937c748e0442f4a066c16db6d007b94,0ac780f8880d4dcd42266d531efbce52a9089643e648bbe9ccdc0736ccbfc3f7
1764966451,17,publish,1,0.062,6278e4ad9f36f9c22a0d8ce1c3e373599937c748e0442f4a066c16db6d007b94,symm
1764966540,17,register_project,0.087,148fb8a9998b42e82bd9fc84dcc69fecaa45d7b1be3894a44e494a31cc6f26cf,208115e62eb8323ffd773eb1c1357160a82a780223aadd3b8036b22799073108
1764966541,17,publish,1,0.059,148fb8a9998b42e82bd9fc84dcc69fecaa45d7b1be3894a44e494a31cc6f26cf,symm
1764966650,17,register_project,0.0639,e4811e41ecbbb91d65c9f3fa95ed1295df4e807bb3b277c12c74fd633e735d33,0647396e58dc4b0dc4adec3e27abc7fccf03578ed9ed1b96a9c16c1c6ae624dc
1764966651,17,publish,1,0.058,e4811e41ecbbb91d65c9f3fa95ed1295df4e807bb3b277c12c74fd633e735d33,symm
1764966672,17,aggregate,1,3.751,1,efe72a2b7e156c8e34d8fd5a0778574b05d68d9d74fa1553b74abf0fe8580122,0.0
