timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1764882685,13,register_project,0.1191,3e74b6838786ee9197d7649d90dd8ffaa833b3845ef888b199bf291572a59625,71e2b8dbb457e0626001c5c01d467309abaccd204cb87f34f47fd6671ab67baa
1764882687,13,publish,1,0.0772,3e74b6838786ee9197d7649d90dd8ffaa833b3845ef888b199bf291572a59625,symm
1764882707,13,aggregate,1,2.7848,1,d375ef577aa70d78ba8b38a0782273659699550757ceff5b260c41f0ec440f40,0.0
