timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1764967105,18,register_project,0.088,9f25e4d11e786703ed42d080bd437aca66c2da0c60cc69c982621ff639845f70,d8e67c666b251d566e7231185d454a461e4e7481fe2004538e391d3e775c9e9e
1764967106,18,publish,1,0.072,9f25e4d11e786703ed42d080bd437aca66c2da0c60cc69c982621ff639845f70,symm
1764967127,18,aggregate,1,3.4115,1,da4993ce10c43ab2cf71b5eb886e325e39c73add67b7cdc9250029f29b80a4a0,0.0
