timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1764967659,20,register_project,0.073,b2f8b63f54535b6980c8eaa90d169dcb4052790d47eb8b3d98c60c12f5af841d,d087a721763fea2853614d51dd46e31a7dcaaf03728d52da7e9802452102b27e
1764967660,20,publish,1,0.053,b2f8b63f54535b6980c8eaa90d169dcb4052790d47eb8b3d98c60c12f5af841d,symm
1764967681,20,aggregate,1,3.037,1,859404d858cf6786ae9c42bab21955b241b764f26d41e91864d05e329721a4b1,0.0
