timestamp,project_id,phase,registration_tx_time_s,initial_model_hash,initial_keys_hash
1764930169,14,register_project,0.4915,777fa904b8c3b6f2eaff7cae8f37e3cf88336e1786af56dec66ae1dc05dcc7ff,79d793eefdeb34c372337ed3e39d95606fcc19b9f938827e4b38198d58f5909b
1764930172,14,publish,1,0.1978,777fa904b8c3b6f2eaff7cae8f37e3cf88336e1786af56dec66ae1dc05dcc7ff,symm
1764930195,14,aggregate,1,3.844,1,a8abbd9373ddf74446846c63bbe0499a8c11293bae8140a2258c2550402f0b70,0.0
